step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
51,XXX,1.703450e+00,1.000000e-06,9.070000e-04,1.100000e-05,1.191600e-02,1.246600e-02,0.000000e+00,0.000000e+00,XXX,1.704369e+00,0.000000e+00,2.200000e-05,7.500000e-05,1.179200e-02,2.700000e-05,XXX,1.716285e+00,0.000000e+00,1.100000e-05,5.200000e-05,1.237700e-02,2.600000e-05
52,XXX,1.728766e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.243900e-02,1.188500e-02,0.000000e+00,0.000000e+00,XXX,1.728767e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.235100e-02,2.600000e-05,XXX,1.741206e+00,0.000000e+00,2.400000e-05,5.300000e-05,1.178400e-02,2.400000e-05
53,XXX,1.753104e+00,1.000000e-06,9.040000e-04,5.000000e-06,1.190100e-02,1.238700e-02,0.000000e+00,0.000000e+00,XXX,1.754014e+00,0.000000e+00,1.500000e-05,5.300000e-05,1.180800e-02,2.500000e-05,XXX,1.765916e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.230000e-02,2.600000e-05
54,XXX,1.778316e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.246700e-02,1.190900e-02,0.000000e+00,0.000000e+00,XXX,1.778317e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.236600e-02,4.000000e-05,XXX,1.790784e+00,0.000000e+00,2.800000e-05,5.700000e-05,1.180000e-02,2.400000e-05
55,XXX,1.802710e+00,1.000000e-06,9.040000e-04,6.000000e-06,1.191100e-02,1.235800e-02,0.000000e+00,0.000000e+00,XXX,1.803621e+00,0.000000e+00,3.200000e-05,5.200000e-05,1.180100e-02,2.600000e-05,XXX,1.815532e+00,0.000000e+00,1.000000e-05,5.100000e-05,1.227000e-02,2.700000e-05
56,XXX,1.827905e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.239200e-02,1.192300e-02,0.000000e+00,0.000000e+00,XXX,1.827906e+00,0.000000e+00,9.000000e-06,5.000000e-05,1.230200e-02,3.100000e-05,XXX,1.840299e+00,0.000000e+00,2.600000e-05,5.300000e-05,1.181900e-02,2.400000e-05
57,XXX,1.852236e+00,1.000000e-06,9.050000e-04,5.000000e-06,1.188400e-02,1.234300e-02,0.000000e+00,0.000000e+00,XXX,1.853147e+00,0.000000e+00,1.600000e-05,5.200000e-05,1.179000e-02,2.600000e-05,XXX,1.865031e+00,0.000000e+00,9.000000e-06,5.000000e-05,1.225800e-02,2.600000e-05
58,XXX,1.877388e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.239400e-02,1.189800e-02,0.000000e+00,0.000000e+00,XXX,1.877389e+00,0.000000e+00,9.000000e-06,5.000000e-05,1.230800e-02,2.700000e-05,XXX,1.889783e+00,0.000000e+00,2.400000e-05,5.100000e-05,1.179800e-02,2.500000e-05
59,XXX,1.901702e+00,0.000000e+00,9.070000e-04,5.000000e-06,1.186400e-02,1.234600e-02,0.000000e+00,0.000000e+00,XXX,1.902614e+00,0.000000e+00,1.600000e-05,5.100000e-05,1.177200e-02,2.500000e-05,XXX,1.914478e+00,0.000000e+00,9.000000e-06,4.900000e-05,1.226200e-02,2.600000e-05
60,XXX,1.926837e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.239000e-02,1.189500e-02,8.753300e-02,0.000000e+00,XXX,1.926838e+00,0.000000e+00,9.000000e-06,5.000000e-05,1.230400e-02,2.700000e-05,XXX,1.939228e+00,0.000000e+00,2.400000e-05,5.100000e-05,1.179600e-02,2.400000e-05
61,XXX,2.038672e+00,1.000000e-06,9.200000e-04,1.200000e-05,1.190100e-02,1.242100e-02,0.000000e+00,0.000000e+00,XXX,2.039605e+00,0.000000e+00,2.100000e-05,7.600000e-05,1.177800e-02,2.600000e-05,XXX,2.051506e+00,0.000000e+00,1.200000e-05,5.100000e-05,1.233200e-02,2.600000e-05
62,XXX,2.063943e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.239300e-02,1.189300e-02,0.000000e+00,1.000000e-06,XXX,2.063944e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.230600e-02,2.700000e-05,XXX,2.076337e+00,0.000000e+00,2.500000e-05,5.200000e-05,1.179200e-02,2.400000e-05
63,XXX,2.088245e+00,1.000000e-06,9.050000e-04,6.000000e-06,1.187100e-02,1.245400e-02,0.000000e+00,0.000000e+00,XXX,2.089157e+00,0.000000e+00,1.500000e-05,5.300000e-05,1.177800e-02,2.500000e-05,XXX,2.101028e+00,0.000000e+00,1.000000e-05,5.100000e-05,1.236700e-02,2.600000e-05
64,XXX,2.113496e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.243000e-02,1.189100e-02,0.000000e+00,0.000000e+00,XXX,2.113497e+00,0.000000e+00,9.000000e-06,5.400000e-05,1.234000e-02,2.700000e-05,XXX,2.125928e+00,0.000000e+00,2.400000e-05,5.400000e-05,1.178800e-02,2.400000e-05
65,XXX,2.137831e+00,1.000000e-06,9.090000e-04,5.000000e-06,1.188500e-02,1.247800e-02,0.000000e+00,0.000000e+00,XXX,2.138746e+00,0.000000e+00,1.700000e-05,5.300000e-05,1.179000e-02,2.400000e-05,XXX,2.150631e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.239100e-02,2.600000e-05
66,XXX,2.163122e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.250000e-02,1.190000e-02,0.000000e+00,0.000000e+00,XXX,2.163123e+00,0.000000e+00,9.000000e-06,5.300000e-05,1.241100e-02,2.700000e-05,XXX,2.175623e+00,0.000000e+00,2.300000e-05,5.300000e-05,1.180000e-02,2.400000e-05
67,XXX,2.187536e+00,1.000000e-06,9.050000e-04,5.000000e-06,1.186500e-02,1.255800e-02,0.000000e+00,0.000000e+00,XXX,2.188447e+00,0.000000e+00,1.500000e-05,5.400000e-05,1.177100e-02,2.500000e-05,XXX,2.200312e+00,0.000000e+00,1.000000e-05,5.200000e-05,1.247000e-02,2.600000e-05
68,XXX,2.212883e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.252300e-02,1.188100e-02,0.000000e+00,0.000000e+00,XXX,2.212884e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.243500e-02,2.700000e-05,XXX,2.225407e+00,0.000000e+00,2.300000e-05,5.300000e-05,1.178000e-02,2.500000e-05
69,XXX,2.237301e+00,1.000000e-06,9.070000e-04,5.000000e-06,1.187300e-02,1.245800e-02,0.000000e+00,0.000000e+00,XXX,2.238214e+00,0.000000e+00,1.600000e-05,5.400000e-05,1.177900e-02,2.400000e-05,XXX,2.250088e+00,0.000000e+00,8.000000e-06,5.300000e-05,1.237000e-02,2.600000e-05
70,XXX,2.262558e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.245000e-02,1.191000e-02,8.751800e-02,0.000000e+00,XXX,2.262559e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.236300e-02,2.600000e-05,XXX,2.275009e+00,0.000000e+00,2.300000e-05,5.300000e-05,1.181000e-02,2.400000e-05
71,XXX,2.374452e+00,1.000000e-06,9.090000e-04,1.100000e-05,1.190800e-02,1.246100e-02,0.000000e+00,0.000000e+00,XXX,2.375373e+00,0.000000e+00,2.100000e-05,7.800000e-05,1.178100e-02,2.800000e-05,XXX,2.387281e+00,0.000000e+00,1.200000e-05,5.100000e-05,1.237100e-02,2.700000e-05
72,XXX,2.399758e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.248700e-02,1.192900e-02,1.000000e-06,0.000000e+00,XXX,2.399759e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.238500e-02,4.200000e-05,XXX,2.412246e+00,0.000000e+00,3.100000e-05,5.400000e-05,1.181800e-02,2.600000e-05
73,XXX,2.424192e+00,1.000000e-06,9.060000e-04,7.000000e-06,1.190600e-02,1.240600e-02,0.000000e+00,0.000000e+00,XXX,2.425106e+00,0.000000e+00,1.500000e-05,5.400000e-05,1.180900e-02,2.800000e-05,XXX,2.437012e+00,0.000000e+00,1.100000e-05,5.100000e-05,1.231700e-02,2.700000e-05
