step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
60,XXX,3.929910e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.537500e-02,2.406800e-02,1.784280e-01,0.000000e+00,XXX,3.929911e+00,0.000000e+00,1.600000e-05,1.290000e-04,2.516200e-02,6.800000e-05,XXX,3.955286e+00,0.000000e+00,9.000000e-06,1.340000e-04,2.387000e-02,5.500000e-05
61,XXX,4.157795e+00,1.000000e-06,1.842000e-03,2.000000e-06,2.414100e-02,2.548000e-02,0.000000e+00,1.000000e-06,XXX,4.159641e+00,0.000000e+00,7.000000e-06,1.890000e-04,2.387500e-02,6.900000e-05,XXX,4.183782e+00,0.000000e+00,2.400000e-05,1.370000e-04,2.524500e-02,7.300000e-05
62,XXX,4.209283e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.546500e-02,2.416900e-02,1.000000e-06,0.000000e+00,XXX,4.209284e+00,0.000000e+00,1.900000e-05,1.350000e-04,2.522800e-02,8.300000e-05,XXX,4.234750e+00,0.000000e+00,1.000000e-05,1.400000e-04,2.396000e-02,5.800000e-05
63,XXX,4.258941e+00,1.000000e-06,1.810000e-03,2.000000e-06,2.404900e-02,2.524400e-02,0.000000e+00,0.000000e+00,XXX,4.260754e+00,0.000000e+00,7.000000e-06,1.330000e-04,2.385000e-02,5.900000e-05,XXX,4.284804e+00,0.000000e+00,2.200000e-05,1.330000e-04,2.503500e-02,5.300000e-05
64,XXX,4.310066e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.518900e-02,2.401500e-02,0.000000e+00,0.000000e+00,XXX,4.310067e+00,0.000000e+00,1.500000e-05,1.300000e-04,2.498300e-02,6.100000e-05,XXX,4.335256e+00,0.000000e+00,8.000000e-06,1.320000e-04,2.382400e-02,5.100000e-05
65,XXX,4.359287e+00,0.000000e+00,1.808000e-03,2.000000e-06,2.404900e-02,2.529600e-02,0.000000e+00,0.000000e+00,XXX,4.361097e+00,0.000000e+00,7.000000e-06,1.280000e-04,2.385000e-02,6.400000e-05,XXX,4.385146e+00,0.000000e+00,2.200000e-05,1.350000e-04,2.508200e-02,5.700000e-05
66,XXX,4.410461e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.521600e-02,2.401800e-02,0.000000e+00,0.000000e+00,XXX,4.410462e+00,0.000000e+00,1.600000e-05,1.310000e-04,2.500100e-02,6.800000e-05,XXX,4.435678e+00,0.000000e+00,9.000000e-06,1.360000e-04,2.381800e-02,5.500000e-05
67,XXX,4.459713e+00,1.000000e-06,1.805000e-03,2.000000e-06,2.404500e-02,2.509700e-02,0.000000e+00,0.000000e+00,XXX,4.461521e+00,0.000000e+00,6.000000e-06,1.290000e-04,2.385200e-02,5.800000e-05,XXX,4.485566e+00,0.000000e+00,1.900000e-05,1.310000e-04,2.489500e-02,5.200000e-05
68,XXX,4.510680e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.515700e-02,2.401100e-02,0.000000e+00,0.000000e+00,XXX,4.510681e+00,0.000000e+00,1.500000e-05,1.300000e-04,2.495200e-02,6.000000e-05,XXX,4.535838e+00,0.000000e+00,9.000000e-06,1.310000e-04,2.381800e-02,5.300000e-05
69,XXX,4.559865e+00,1.000000e-06,1.805000e-03,2.000000e-06,2.403200e-02,2.544300e-02,0.000000e+00,1.000000e-06,XXX,4.561673e+00,0.000000e+00,7.000000e-06,1.290000e-04,2.383400e-02,6.200000e-05,XXX,4.585706e+00,0.000000e+00,2.100000e-05,1.330000e-04,2.519800e-02,9.000000e-05
