step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
54,XXX,7.818680e-01,1.000000e-06,0.000000e+00,1.000000e-06,3.103000e-03,3.025000e-03,0.000000e+00,0.000000e+00,XXX,7.818700e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.084000e-03,1.000000e-06,XXX,7.849740e-01,0.000000e+00,5.000000e-05,7.000000e-06,2.965000e-03,1.000000e-06
55,XXX,7.880100e-01,1.000000e-06,2.580000e-04,2.400000e-05,2.987000e-03,3.089000e-03,0.000000e+00,0.000000e+00,XXX,7.882930e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.969000e-03,1.000000e-06,XXX,7.912800e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.071000e-03,1.200000e-05
56,XXX,7.943830e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.109000e-03,2.988000e-03,0.000000e+00,0.000000e+00,XXX,7.943840e-01,1.000000e-06,2.000000e-06,4.000000e-06,3.100000e-03,2.000000e-06,XXX,7.974930e-01,0.000000e+00,1.200000e-05,4.000000e-06,2.970000e-03,2.000000e-06
57,XXX,8.004940e-01,1.000000e-06,2.550000e-04,4.000000e-06,3.015000e-03,3.098000e-03,0.000000e+00,0.000000e+00,XXX,8.007540e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.997000e-03,2.000000e-06,XXX,8.037690e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.091000e-03,1.000000e-06
58,XXX,8.068800e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.138000e-03,2.959000e-03,0.000000e+00,0.000000e+00,XXX,8.068820e-01,0.000000e+00,2.000000e-06,1.500000e-05,3.118000e-03,2.000000e-06,XXX,8.100190e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.942000e-03,1.000000e-06
59,XXX,8.129940e-01,1.000000e-06,2.570000e-04,2.000000e-06,3.006000e-03,3.097000e-03,0.000000e+00,0.000000e+00,XXX,8.132540e-01,0.000000e+00,1.200000e-05,5.000000e-06,2.988000e-03,1.000000e-06,XXX,8.162600e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.089000e-03,2.000000e-06
60,XXX,8.193690e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.140000e-03,2.996000e-03,5.805400e-02,0.000000e+00,XXX,8.193710e-01,0.000000e+00,2.000000e-06,1.500000e-05,3.121000e-03,1.000000e-06,XXX,8.225110e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.978000e-03,1.000000e-06
61,XXX,8.835740e-01,1.000000e-06,2.630000e-04,3.000000e-06,2.997000e-03,3.078000e-03,0.000000e+00,0.000000e+00,XXX,8.838420e-01,0.000000e+00,1.400000e-05,8.000000e-06,2.972000e-03,2.000000e-06,XXX,8.868380e-01,1.000000e-06,2.000000e-06,4.000000e-06,3.069000e-03,2.000000e-06
62,XXX,8.899290e-01,2.000000e-06,0.000000e+00,0.000000e+00,3.135000e-03,2.961000e-03,0.000000e+00,0.000000e+00,XXX,8.899310e-01,0.000000e+00,2.000000e-06,1.500000e-05,3.116000e-03,2.000000e-06,XXX,8.930660e-01,0.000000e+00,1.200000e-05,5.000000e-06,2.942000e-03,1.000000e-06
63,XXX,8.960400e-01,1.000000e-06,2.650000e-04,3.000000e-06,2.968000e-03,3.077000e-03,0.000000e+00,0.000000e+00,XXX,8.963090e-01,0.000000e+00,1.100000e-05,6.000000e-06,2.950000e-03,1.000000e-06,XXX,8.992780e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.067000e-03,3.000000e-06
