step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
64,XXX,1.381309e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.963000e-03,5.988000e-03,0.000000e+00,0.000000e+00,XXX,1.381310e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.950000e-03,2.000000e-06,XXX,1.387272e+00,0.000000e+00,3.630000e-04,8.000000e-06,5.616000e-03,1.000000e-06
65,XXX,1.393267e+00,0.000000e+00,4.040000e-04,1.620000e-04,5.639000e-03,5.960000e-03,0.000000e+00,0.000000e+00,XXX,1.393833e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.616000e-03,2.000000e-06,XXX,1.399472e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.950000e-03,1.000000e-06
66,XXX,1.405440e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.962000e-03,5.990000e-03,0.000000e+00,0.000000e+00,XXX,1.405440e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.951000e-03,1.000000e-06,XXX,1.411402e+00,0.000000e+00,3.550000e-04,1.100000e-05,5.622000e-03,2.000000e-06
67,XXX,1.417399e+00,0.000000e+00,4.010000e-04,1.530000e-04,5.640000e-03,5.970000e-03,0.000000e+00,0.000000e+00,XXX,1.417953e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.617000e-03,2.000000e-06,XXX,1.423593e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.960000e-03,1.000000e-06
68,XXX,1.429571e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.973000e-03,5.796000e-03,0.000000e+00,0.000000e+00,XXX,1.429571e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.961000e-03,2.000000e-06,XXX,1.435544e+00,0.000000e+00,1.710000e-04,7.000000e-06,5.617000e-03,1.000000e-06
69,XXX,1.441347e+00,0.000000e+00,4.040000e-04,1.780000e-04,5.642000e-03,5.975000e-03,1.000000e-06,0.000000e+00,XXX,1.441929e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.620000e-03,1.000000e-06,XXX,1.447571e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.964000e-03,1.000000e-06
70,XXX,1.453554e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.975000e-03,5.792000e-03,4.915100e-02,0.000000e+00,XXX,1.453554e+00,1.000000e-06,3.000000e-06,7.000000e-06,5.963000e-03,1.000000e-06,XXX,1.459529e+00,0.000000e+00,1.660000e-04,7.000000e-06,5.618000e-03,1.000000e-06
71,XXX,1.514481e+00,0.000000e+00,4.180000e-04,9.900000e-05,5.652000e-03,5.973000e-03,0.000000e+00,0.000000e+00,XXX,1.514998e+00,0.000000e+00,1.700000e-05,8.000000e-06,5.625000e-03,2.000000e-06,XXX,1.520650e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.962000e-03,1.000000e-06
72,XXX,1.526631e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.975000e-03,5.868000e-03,0.000000e+00,0.000000e+00,XXX,1.526632e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.962000e-03,2.000000e-06,XXX,1.532606e+00,0.000000e+00,2.420000e-04,7.000000e-06,5.618000e-03,1.000000e-06
73,XXX,1.538481e+00,0.000000e+00,4.010000e-04,1.940000e-04,5.641000e-03,5.966000e-03,0.000000e+00,1.000000e-06,XXX,1.539076e+00,0.000000e+00,1.400000e-05,1.100000e-05,5.614000e-03,2.000000e-06,XXX,1.544717e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.956000e-03,1.000000e-06
